00:59:49.846 [lettuce-eventExecutorLoop-1-5] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:29:33.428 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Abandon prev connection, server is 127.0.0.1:8848, connectionId is 1739263727998_127.0.0.1_64902
09:29:33.428 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1739263728002_127.0.0.1_64904
09:29:33.428 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1739263727998_127.0.0.1_64902
09:29:33.430 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Notify disconnected event to listeners
09:29:33.433 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Notify disconnected event to listeners
09:29:33.434 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Notify connected event to listeners.
09:29:33.487 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Notify connected event to listeners.
09:29:35.598 [nacos-grpc-client-executor-3784] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Receive server push request, request = NotifySubscriberRequest, requestId = 1
09:29:35.627 [nacos-grpc-client-executor-3784] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [450f9c76-7a54-4e2c-950a-26314b5aab65] Ack server push request, request = NotifySubscriberRequest, requestId = 1
09:30:05.889 [lettuce-eventExecutorLoop-1-3] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:30:35.472 [nacos-grpc-client-executor-3783] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Receive server push request, request = ConfigChangeNotifyRequest, requestId = 9
09:30:35.474 [nacos-grpc-client-executor-3783] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [759d1c6f-b59a-4a7b-9d43-78376f1f6bac_config-0] Ack server push request, request = ConfigChangeNotifyRequest, requestId = 9
09:30:45.993 [lettuce-eventExecutorLoop-1-5] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:31:26.093 [lettuce-eventExecutorLoop-1-7] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:32:06.197 [lettuce-eventExecutorLoop-1-1] INFO  i.l.c.p.ConnectionWatchdog - [log,171] - Reconnecting, last destination was 192.168.204.182:6379
09:32:22.787 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
09:32:23.867 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 7d939207-81a3-441b-b222-9f2859bfbb8c_config-0
09:32:23.920 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 30 ms to scan 1 urls, producing 3 keys and 6 values 
09:32:23.969 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 26 ms to scan 1 urls, producing 4 keys and 9 values 
09:32:23.987 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 15 ms to scan 1 urls, producing 3 keys and 10 values 
09:32:24.296 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 304 ms to scan 175 urls, producing 0 keys and 0 values 
